GDP per capita,year,tight,loose,indi,coll,old_care_vir,young_care_vir,old_fare_vir,young_fare_vir,old_loya_vir,young_loya_vir,old_auth_vir,young_auth_vir,old_sanc_vir,young_sanc_vir,old_care_vic,young_care_vic,old_fare_vic,young_fare_vic,old_loya_vic,young_loya_vic,old_auth_vic,young_auth_vic,old_sanc_vic,young_sanc_vic,old_care,old_fare,old_loya,old_auth,old_sanc,old_virtue,old_vice,young_care,young_fare,young_loya,young_auth,young_sanc,young_virtue,young_vice,old_positive,young_positive,old_negative,young_negative,old_warm,young_warm,old_unwarm,young_unwarm,old_competent,young_competent,old_incompetent,young_incompetent,oa_care_vic,ya_care_vic,oa_care_vir,ya_care_vir,oa_loya_vic,ya_loya_vic,oa_loya_vir,ya_loya_vir,oa_auth_vic,ya_auth_vic,oa_auth_vir,ya_auth_vir,oa_sanc_vic,ya_sanc_vic,oa_sanc_vir,ya_sanc_vir,oa_fare_vic,ya_fare_vic,oa_fare_vir,ya_fare_vir,oa_care,oa_loya,oa_auth,oa_sanc,oa_fare,oa_virtue,oa_vice,ya_care,ya_loya,ya_auth,ya_sanc,ya_fare,ya_virtue,ya_vice,ya_diff,ya_sum
1057.0,1960,0.0020095597553303,0.0018171309293301,0.0001775353648072,0.0009407795831829,0.16634661,0.19238475,-0.26528442,-0.20931575,-0.049781684,0.17822555,0.00692649,0.11762132,0.08429267,0.3058324,-0.0034897756,-0.06632731,0.12935312,0.01921931,-0.0160907,-0.008812085,-0.10582809,-0.14373711,0.036701504,0.009349544,-0.0034897756,0.12935312,-0.0160907,-0.10582809,0.036701504,-0.0115000650286674,0.0081292115151882,-0.06632731,0.01921931,-0.008812085,-0.14373711,0.009349544,0.1169496536254882,-0.0380615323781967,-0.04696746,0.0887644,0.17014031,0.061266385,0.28492764,0.3568956,0.17002478,0.062502906,0.06908027,0.30530733,0.5111848,0.34721577,0.3015164,0.14911422,-0.020452533,0.044976346,0.13143289,0.09559904,-0.095670424,0.08154565,-0.058560792,-0.104772516,-0.14858955,-0.1382665,0.01910181,-0.054586694,0.003205968,0.1785402,-0.01836073,-0.042772837,-0.18978497,-0.12772942,-0.32196894,-0.22710332,-0.09002876,-0.015895842,-0.17142424,-0.09025831,0.075025916,-0.104137875,-0.014053389,-0.03349399,0.2331269,-0.08495658,-0.009434025,0.029002348,-0.03843637,0.019568324
874.0,1961,0.0020122009699922,0.001781193857463,0.0001755801529955,0.0009080513891197,0.14268991,0.25556678,-0.26965627,-0.18467529,-0.08141035,0.20718046,0.026643807,0.16324794,0.16162527,0.33251858,-0.0050566867,-0.012045277,0.1565627,0.037287872,-0.06489102,-0.011018967,-0.153593,-0.11010903,-0.024773814,0.01984743,-0.0050566867,0.1565627,-0.06489102,-0.153593,-0.024773814,-0.0040215253829956,-0.0183503657579422,-0.012045277,0.037287872,-0.011018967,-0.11010903,0.01984743,0.1547676920890808,-0.0152075946331024,0.006456025,0.16703127,0.17332399,0.11605073,0.31757933,0.40837872,0.22397408,0.1756886,0.15665698,0.30509287,0.52034104,0.3200696,0.4040575,0.25194928,-0.050265,0.08839129,0.09472713,-0.0008343272,-0.10803718,0.11480816,-0.19407654,-0.14884928,-0.16094127,-0.16070983,-0.07464597,-0.038827978,0.039924808,0.17306705,0.050394047,0.029193595,-0.24967326,-0.13068134,-0.45432252,-0.2027643,0.033135265,0.114570774,-0.3000673,-0.105798386,0.056091238,-0.16355799,0.11564249,-0.011860549,0.21189502,-0.15987493,-0.0038603086,0.031226404,-0.035086714,0.027366096
926.0,1962,0.0020109888016902,0.0017754553675583,0.0001828938364205,0.0008980330450226,0.13359201,0.25454643,-0.22220038,-0.14513876,-0.0637072,0.24279056,0.08935145,0.20358555,0.15725023,0.3291152,0.0002508089,-0.015665848,0.22046222,0.12127042,0.02741864,0.123537794,-0.18392134,-0.14803696,0.037396725,0.083494425,0.0002508089,0.22046222,0.02741864,-0.18392134,0.037396725,0.0188572213053703,0.0203214108943939,-0.015665848,0.12127042,0.123537794,-0.14803696,0.083494425,0.1769798040390014,0.03291996717453,0.040341392,0.19069925,0.21773018,0.1533956,0.3302169,0.41036654,0.37571353,0.2621649,0.2718561,0.3804119,0.6247072,0.42332596,0.30765417,0.22016671,-0.05736762,0.0683445,0.2738122,0.19366278,-0.11393339,0.117617995,-0.1556064,-0.16203997,-0.10000852,-0.11612349,0.004825644,-0.008385869,0.05091733,0.19027895,-0.04068227,-0.020420484,-0.2412006,-0.11565176,-0.3650218,-0.3877456,0.055597886,0.046091687,-0.20051832,-0.09231856,0.07800068,-0.15182221,-0.07604478,0.045916475,0.19866481,-0.09523127,0.005088801,0.082799226,-0.07771043,0.087888025
1034.0,1963,0.0020132025828323,0.0017218104503911,0.00017299659664,0.0008484134696971,0.15475489,0.24274829,-0.26185524,-0.14515403,-0.087154135,0.15785941,0.046538785,0.22866544,0.16111153,0.34586644,0.004674796,-0.09470584,0.04785397,-0.078835,0.010413241,-0.018752437,-0.1647606,-0.25975683,0.0013011806,-0.030412838,0.004674796,0.04785397,0.010413241,-0.1647606,0.0013011806,0.0026791661977767,-0.0201034843921661,-0.09470584,-0.078835,-0.018752437,-0.25975683,-0.030412838,0.1659971117973327,-0.09649258852005,-0.045829725,0.14227538,0.219414,0.092512205,0.23782462,0.36934114,0.20022044,0.08764555,0.19659385,0.29122347,0.6063373,0.3903569,0.31358594,0.13598281,-0.10620784,0.032304764,0.10462631,-0.027112134,-0.16214508,0.0034497716,0.023677155,-0.09971762,-0.121748365,-0.0894645,-0.0044433624,-0.04520245,0.06808528,0.19725795,-0.10318987,-0.0784692,-0.23800926,-0.119571775,-0.41979378,-0.26677138,-0.14542553,0.072528645,-0.13481939,-0.112005055,0.066851236,-0.10367805,0.030561905,0.0102531165,0.2424604,-0.041102573,-0.023028145,-0.0016487142,-0.02137943,-0.02467686
1152.0,1964,0.0020260882906281,0.0016427392544276,0.0001763944827562,0.0008618056084474,0.17380296,0.28982717,-0.33732423,-0.19644856,-0.14236674,0.15141323,-0.038614154,0.18129492,0.12373693,0.25543642,-0.056035943,-0.10063529,0.0029154941,-0.08754136,-0.027692102,-0.011703213,-0.21860027,-0.20903108,-0.04772862,-0.07544084,-0.056035943,0.0029154941,-0.027692102,-0.21860027,-0.04772862,-0.0441530436277389,-0.0694282889366149,-0.10063529,-0.08754136,-0.011703213,-0.20903108,-0.07544084,0.1363046407699585,-0.0968703508377075,-0.061470233,0.084010206,0.18406714,0.117431216,0.23404321,0.33367294,0.1554465,0.06795123,0.21229582,0.28494477,0.5262362,0.31411332,0.14242493,-0.008115787,-0.09095622,0.05706715,0.08527516,0.040952846,-0.2109353,0.009727776,-0.19778536,-0.19746104,-0.29020503,-0.18067238,-0.054392602,-0.06940919,0.031552657,0.15099886,-0.13419084,-0.059001677,-0.31358296,-0.16331649,-0.23338115,-0.29621047,-0.09241967,0.08594526,-0.17939211,-0.17482537,-0.031733744,0.06518294,-0.03122507,0.016788661,0.22040805,-0.10431481,-0.056188393,-0.034626614,-0.02156178,-0.09081501
1253.0,1965,0.0019501412093144,0.0015989135199276,0.0001581272675334,0.0008322552640355,0.15500715,0.22211558,-0.28623295,-0.19670776,-0.07199943,0.21096213,0.015899386,0.13967168,0.10211279,0.21640754,-0.07938886,-0.15341572,0.04826228,-0.026024338,-0.12661038,-0.08146024,-0.26615685,-0.24528314,-0.14728782,-0.1347468,-0.07938886,0.04826228,-0.12661038,-0.26615685,-0.14728782,-0.0170426085591316,-0.1142363309860229,-0.15341572,-0.026024338,-0.08146024,-0.24528314,-0.1347468,0.1184898376464843,-0.1281860470771789,-0.088003896,0.079023644,0.13780947,0.048616186,0.22227575,0.3055322,0.10114606,0.03091764,0.14713213,0.25095034,0.51180667,0.26566422,0.14054418,-0.08800418,-0.041151155,0.08302502,-0.028242797,-0.04834,-0.18413,0.053529125,-0.23148303,-0.19992453,-0.15307434,-0.16304031,-0.1704346,-0.13060687,-0.033848666,0.05642116,-0.07443201,-0.030106805,-0.2782747,-0.16396153,-0.18169533,-0.1558872,0.07840869,0.13658592,-0.20384267,-0.13809577,-0.07280965,0.17102921,0.10186912,0.03688422,0.18702804,-0.13385472,-0.05302609,-0.08753753,0.034511436,-0.14056362
1261.0,1966,0.0020415777445675,0.0015333564869633,0.0001427745193041,0.0008012761576432,0.26221853,0.14078847,-0.29079652,-0.23606423,-0.120603144,0.092407435,0.081787944,0.17392997,0.05904764,0.108278364,-0.08123301,-0.107859686,0.101000726,0.031854387,-0.1502969,-0.054392427,-0.21747547,-0.16608128,-0.15882966,-0.10714899,-0.08123301,0.101000726,-0.1502969,-0.21747547,-0.15882966,-0.0016691088676452,-0.1013668537139892,-0.107859686,0.031854387,-0.054392427,-0.16608128,-0.10714899,0.0558680057525634,-0.0807255983352661,-0.13482642,-0.03562122,0.091071546,0.0022106655,0.21622789,0.19079459,0.08449043,0.019851433,-0.02051534,0.07822583,0.41726696,0.16347025,0.12226689,-0.09865275,0.07271709,0.012296636,-0.14951973,-0.11894691,-0.26301283,-0.0810911,-0.25624448,-0.17538886,-0.102371715,0.036063313,-0.26570702,-0.1561503,-0.054798484,0.011819828,0.11873177,0.0925446,-0.23449585,-0.16033405,-0.049549796,-0.1134931,0.15387276,0.21090853,-0.35322762,-0.11639235,-0.08609451,0.11094938,0.03785581,0.21145217,0.16797012,-0.25287867,-0.07404303,-0.10101899,0.02697596,-0.17506202
1237.0,1967,0.0020246552698007,0.0014915747212813,0.0001186020824255,0.0007792937209834,0.2488509,0.16261107,-0.17917788,-0.008894192,-0.013229325,0.23962475,0.043503467,0.056885403,0.22252434,0.17844617,-0.11590498,0.007377699,-0.013170796,0.021446664,-0.19469944,-0.010740913,-0.2429386,-0.05420418,-0.18760101,-0.061806925,-0.11590498,-0.013170796,-0.19469944,-0.2429386,-0.18760101,0.0644942998886108,-0.150862967967987,0.007377699,0.021446664,-0.010740913,-0.05420418,-0.061806925,0.1257346391677856,-0.0195855319499969,-0.06283754,0.094783075,0.021982238,0.051278323,0.2619573,0.27811274,0.028971594,0.032881856,0.16622871,0.18966879,0.36466405,0.18410751,0.16478871,0.1228212,0.08661693,0.10648769,-0.10988188,-0.14480135,-0.13477176,0.09666066,-0.2677124,-0.2173582,-0.16188625,-0.15789859,-0.25167865,-0.16522904,0.040266298,0.12750582,0.0025672112,0.13636728,-0.1725786,-0.063309856,-0.078171775,-0.024889886,0.10582617,0.29194495,-0.17514582,-0.06847067,-0.0923834,-0.016333506,0.241462,0.05945961,0.29273486,-0.19967714,-0.004221006,-0.063013665,0.05879266,-0.06723467
1178.0,1968,0.0020229475968156,0.0014450038602059,0.0001195928391877,0.0007418141647568,0.23274155,0.105402164,-0.2682972,0.025216157,-0.018700292,0.16873622,0.036284663,0.1562016,0.14232436,0.07978523,-0.10406971,0.09847386,0.077648364,0.20622005,-0.11636528,0.002314888,-0.28324285,-0.06398274,-0.21304971,-0.029361486,-0.10406971,0.077648364,-0.11636528,-0.28324285,-0.21304971,0.024870616197586,-0.127815842628479,0.09847386,0.20622005,0.002314888,-0.06398274,-0.029361486,0.1070682764053344,0.0427329152822494,-0.14111789,0.07644425,0.062024307,0.13687184,0.2164846,0.19035152,0.032891806,0.12736294,0.09563494,0.15607226,0.35877126,0.272996,0.25870162,0.31687796,0.074525714,0.06436496,0.026334267,0.007308714,-0.12749419,0.024147015,-0.3046302,-0.22706369,-0.047415994,0.103147335,-0.2402699,-0.20117563,0.013400136,0.11657471,-0.04682064,0.1461626,-0.26703793,0.01139248,-0.18417591,-0.15382846,0.2572142,0.25367004,-0.22021729,-0.070804454,-0.06133697,-0.252513,0.016838301,0.330211,0.31775033,-0.13477013,0.032022055,0.011407371,0.020614684,0.043429427
1264.0,1969,0.0020550113745311,0.0014355117289182,0.0001327604295348,0.0007020524778909,0.2310737,0.12955904,-0.27378514,-0.13469502,-0.060293254,0.07209685,-0.028951835,0.15281737,0.13992648,0.066295,-0.03442505,0.031749584,0.15113613,0.14733577,-0.115680344,-0.11412197,-0.23406576,-0.03484911,-0.10490514,0.010697007,-0.03442505,0.15113613,-0.115680344,-0.23406576,-0.10490514,0.0015939891338348,-0.0675880312919616,0.031749584,0.14733577,-0.11412197,-0.03484911,0.010697007,0.0572146475315094,0.0081622533500194,-0.15029001,0.0051978156,0.111107215,0.09069991,0.16206446,0.21589643,0.055725418,0.13043407,-0.010902576,0.1152314,0.48068845,0.34019393,0.35825253,0.12831822,0.1071437,0.095103815,0.028396212,-0.17325652,-0.15336058,-0.032678805,-0.24105667,-0.19723308,-0.070780054,0.0010844022,-0.111059114,-0.0643942,0.05015162,-0.02159629,-0.024660902,0.085405976,-0.19333492,-0.12509364,-0.25110883,-0.1817568,0.17027661,0.16121073,-0.16867402,-0.052036047,0.0019744125,-0.033214405,0.1405777,0.19831748,0.04279791,-0.21049961,-0.039423514,-0.03212723,-0.007296283,-0.07155074
1398.0,1970,0.0021450991141997,0.0014736966213644,0.0001566739941754,0.0007072280300073,0.2958743,0.31115243,-0.24167578,-0.11040342,-0.0861551,0.18898168,0.118868575,0.23165761,0.06920846,0.010874629,-0.038615014,-0.040325806,0.16400632,0.07321213,-0.020151332,-0.028551238,-0.14083278,-0.03620397,-0.07570405,0.007879745,-0.038615014,0.16400632,-0.020151332,-0.14083278,-0.07570405,0.0312240898609161,-0.022259372472763,-0.040325806,0.07321213,-0.028551238,-0.03620397,0.007879745,0.1264525890350341,-0.0047978274524211,-0.1708462,0.019371297,0.17460264,0.070398085,0.147727,0.19709928,0.015772603,0.019404717,0.08737367,0.119669124,0.48015824,0.23524079,0.19705066,0.005647421,0.08173978,0.19328462,0.2164551,-0.013096392,-0.15223779,0.078170955,-0.22383799,-0.16221496,0.0045086853,0.06715244,-0.12820135,-0.15975448,-0.003414292,-0.022108816,-0.058823578,0.067530856,-0.18462712,-0.022219475,-0.11531088,-0.36869287,0.22834668,0.12478706,-0.12580353,-0.050806142,0.0005285695,0.1876372,0.09126735,0.2293674,0.13764566,-0.089750335,0.023673654,-0.007572077,0.03124573,0.016101576
1446.0,1971,0.0022021233385934,0.0015342329314965,0.0001877088410537,0.0006784373221405,0.20602879,0.29360917,-0.2361405,-0.12773469,-0.0304669,0.3362649,0.12939778,0.31691122,0.0061972737,0.16585451,-0.0024887687,-0.019791868,0.10725824,0.03940792,0.022362672,0.040894385,-0.08198304,-0.017245753,-0.08031726,0.058090653,-0.0024887687,0.10725824,0.022362672,-0.08198304,-0.08031726,0.0150032877922058,-0.0070336297154426,-0.019791868,0.03940792,0.040894385,-0.017245753,0.058090653,0.1969810247421264,0.0202710688114166,-0.12729387,0.09045549,0.22044355,0.054528266,0.10869539,0.23862506,0.10492374,0.095249,0.102117755,0.18189433,0.49279976,0.2456882,0.126351,-0.043555852,-0.057641096,0.1667563,0.07443713,-0.013173394,-0.12851389,0.1517562,-0.15418276,-0.107565716,0.08797052,0.1551542,-0.14957467,-0.06298894,-0.106706224,0.042976283,0.031432558,0.21049632,-0.23149574,-0.0478156,-0.18399209,-0.20295101,0.24215329,0.042868443,-0.2629283,-0.087277286,-0.01430735,0.21031216,0.1649296,0.26271993,0.10596522,-0.25831193,0.056718916,0.0096082585,0.04711066,0.06632718
